timestamp,location_name,location_lat,location_lon,co,no2,o3,pm10,pm25,so2,aqi,aqi_category,hour,day,month,year,day_of_week,is_weekend
2019-01-01 00:00:00,Delhi,28.7041,77.1025,0.5980891802439249,24.94365524301736,18.0815070529734,108.2818324003468,75.1961476712714,4.378213484678169,221.62966967848283,Poor,0,1,1,2019,1,0
2019-01-01 00:00:00,Faridabad,28.4089,77.3178,1.093697802935388,5.69982079205866,53.68613435543248,56.26006918456834,42.70928353072605,6.4936859317703695,137.18095347709394,Moderate,0,1,1,2019,1,0
2019-01-01 00:00:00,Ghaziabad,28.6692,77.4538,0.4207697342822589,19.419562951655905,34.96734011165356,82.84293401348911,59.29544932210001,4.4232599053389325,205.05946824092527,Poor,0,1,1,2019,1,0
2019-01-01 00:00:00,Gurgaon,28.4595,77.0266,0.7068154475523865,30.58500926594734,35.87484733181425,117.01528158883536,75.43555344652817,7.511786675127016,221.8791556969083,Poor,0,1,1,2019,1,0
2019-01-01 00:00:00,Noida,28.5355,77.391,0.5421181694784022,23.62627065830784,39.401077549370655,116.20883641502476,68.84363589181751,6.828320000262478,215.00968371884142,Poor,0,1,1,2019,1,0
2019-01-01 01:00:00,Delhi,28.7041,77.1025,1.040468209089457,21.877823579170744,55.54746777643031,110.22672196546463,65.45183609298093,5.780109917386304,211.47507129689592,Poor,1,1,1,2019,1,0
2019-01-01 01:00:00,Faridabad,28.4089,77.3178,0.5026390912406324,34.907142337275346,52.47334197166655,122.9005071760418,75.91563284225839,3.857022101282584,222.37944896193244,Poor,1,1,1,2019,1,0
2019-01-01 01:00:00,Ghaziabad,28.6692,77.4538,1.0898365737924762,24.3947711774821,45.162662698669095,83.24077645101863,46.89560922558279,7.097479827673099,157.9032656666348,Moderate,1,1,1,2019,1,0
2019-01-01 01:00:00,Gurgaon,28.4595,77.0266,0.1858328806110964,14.238962468446534,55.3438945872141,84.26131736679471,59.8946688760275,6.14605648567093,205.68391809186025,Poor,1,1,1,2019,1,0
2019-01-01 01:00:00,Noida,28.5355,77.391,0.8740495120062907,17.281890117674152,35.15117487727945,137.21327261777594,88.61195962173713,8.803485397352967,235.61035792159976,Poor,1,1,1,2019,1,0
2019-01-01 02:00:00,Delhi,28.7041,77.1025,0.435430713737114,24.01498281381036,19.36456983054504,44.680994732366855,24.225843486598123,4.823612178284281,76.60112524971402,Satisfactory,2,1,1,2019,1,0
2019-01-01 02:00:00,Faridabad,28.4089,77.3178,1.2331971951306315,34.85773646636636,50.212088732846574,94.53601438661664,58.17541324464457,4.115659270533924,203.89227274968223,Poor,2,1,1,2019,1,0
2019-01-01 02:00:00,Ghaziabad,28.6692,77.4538,0.1598833966612735,18.777694169160792,47.66618262658418,146.54602236480727,82.973857881857,0.0,229.734862424251,Poor,2,1,1,2019,1,0
2019-01-01 02:00:00,Gurgaon,28.4595,77.0266,0.7710876761858534,32.89996384180603,49.30584446812546,125.91832879480503,68.49114732991804,7.099303334749616,214.642353533283,Poor,2,1,1,2019,1,0
2019-01-01 02:00:00,Noida,28.5355,77.391,0.7602258184189661,21.11351639502053,37.12758680361414,85.12023622651363,49.100857346382696,6.062124468421379,168.81924386459434,Moderate,2,1,1,2019,1,0
2019-01-01 03:00:00,Delhi,28.7041,77.1025,0.6414051265233288,46.650005852459664,49.05248822182654,106.66173429296832,65.05699726999539,6.407424823000056,211.06360768136364,Poor,3,1,1,2019,1,0
2019-01-01 03:00:00,Faridabad,28.4089,77.3178,0.5193527430652188,29.16537871732798,60.90855732941409,108.59320472422289,74.74964141940995,4.241707187746215,221.1643631633851,Poor,3,1,1,2019,1,0
2019-01-01 03:00:00,Ghaziabad,28.6692,77.4538,0.7985728230603221,40.65715974026736,62.41162111967551,76.02628416478353,47.14112506482946,6.677272066231652,159.11856907090583,Moderate,3,1,1,2019,1,0
2019-01-01 03:00:00,Gurgaon,28.4595,77.0266,0.2076199953646769,41.73092781055644,35.602488579263664,102.8399574868034,56.58258455616245,2.2692821820425784,202.23237759010613,Poor,3,1,1,2019,1,0
2019-01-01 03:00:00,Noida,28.5355,77.391,0.7424492943829271,25.20699326295233,59.05654314996813,131.15537833641605,95.64357011941928,6.06853241851453,242.93803622971063,Poor,3,1,1,2019,1,0
2019-01-01 04:00:00,Delhi,28.7041,77.1025,0.6342658065429015,45.78218414877944,47.74192800211476,113.30456686890972,70.50670103619929,9.329313459194402,216.7427726587761,Poor,4,1,1,2019,1,0
2019-01-01 04:00:00,Faridabad,28.4089,77.3178,0.746967475863861,30.12592702320902,68.8602746017109,110.266831026065,82.57423659111521,7.044746238922782,229.318414973899,Poor,4,1,1,2019,1,0
2019-01-01 04:00:00,Ghaziabad,28.6692,77.4538,1.0893310478848148,42.33168880697104,70.0074617268534,65.88059609181065,51.91575836428081,5.672276574183634,182.75300390319,Moderate,4,1,1,2019,1,0
2019-01-01 04:00:00,Gurgaon,28.4595,77.0266,1.0062031913265876,33.34005440319547,44.68281804846089,75.68428940558256,66.35386746025486,4.417539536970411,212.4150829322656,Poor,4,1,1,2019,1,0
2019-01-01 04:00:00,Noida,28.5355,77.391,1.0419503410636723,34.37225315426635,40.90403113778709,119.03469846344376,72.15790848623556,6.406905027353599,218.46350463302443,Poor,4,1,1,2019,1,0
2019-01-01 05:00:00,Delhi,28.7041,77.1025,0.816862899183609,41.1972015969667,62.70255939176637,140.55897809900978,86.09571512694914,6.883921118043162,232.9881662901891,Poor,5,1,1,2019,1,0
2019-01-01 05:00:00,Faridabad,28.4089,77.3178,0.5087922432713545,45.34393962234709,55.46950622767006,116.67626787160115,68.61497698411804,5.051387081306423,214.77139706765985,Poor,5,1,1,2019,1,0
2019-01-01 05:00:00,Ghaziabad,28.6692,77.4538,1.060704026453251,39.56365176262916,65.14138065597663,86.87611973882811,68.69168546613652,1.3265644374265966,214.85133538050016,Poor,5,1,1,2019,1,0
2019-01-01 05:00:00,Gurgaon,28.4595,77.0266,1.0809270230095889,37.620512500622034,51.43938450686915,95.93282260391184,56.44974157643099,8.327766819754865,202.0939412217544,Poor,5,1,1,2019,1,0
2019-01-01 05:00:00,Noida,28.5355,77.391,1.171927596319357,35.46768532339692,67.54049479125476,92.19373280694002,56.59420805061714,4.241535578730264,202.24449049485366,Poor,5,1,1,2019,1,0
2019-01-01 06:00:00,Delhi,28.7041,77.1025,0.9293400146863574,34.55091565644845,51.39683566431789,99.01474050662392,66.60632631605682,8.540331722211938,212.67817163462763,Poor,6,1,1,2019,1,0
2019-01-01 06:00:00,Faridabad,28.4089,77.3178,0.954856437726732,35.82924684404599,60.96043619331371,119.2252471785551,74.08047016474123,5.714643612452027,220.46701627694085,Poor,6,1,1,2019,1,0
2019-01-01 06:00:00,Ghaziabad,28.6692,77.4538,0.4578954276924558,38.37716325753291,77.02917849495458,109.8148288819685,68.02639174044577,5.60380321629462,214.15802928741192,Poor,6,1,1,2019,1,0
2019-01-01 06:00:00,Gurgaon,28.4595,77.0266,0.6346321381709259,33.3106952681356,60.045797528848425,127.82765419224948,77.13307625420289,4.383911709110508,223.6481531491167,Poor,6,1,1,2019,1,0
2019-01-01 06:00:00,Noida,28.5355,77.391,0.6634895316625963,48.99432532917638,66.02885354443895,67.97655308022837,48.08446121530581,5.290387303291749,163.78808301576376,Moderate,6,1,1,2019,1,0
2019-01-01 07:00:00,Delhi,28.7041,77.1025,1.0522510604941189,33.84307600925078,52.311431539040846,112.6334366690446,89.07449426460049,2.942878276758463,236.0923677073205,Poor,7,1,1,2019,1,0
2019-01-01 07:00:00,Faridabad,28.4089,77.3178,0.8809248687096728,50.21835356176955,75.00111915145801,84.55138604427614,73.76821100909663,4.7884197482498685,220.14160936737437,Poor,7,1,1,2019,1,0
2019-01-01 07:00:00,Ghaziabad,28.6692,77.4538,0.9482131209540182,28.156640070677945,36.63120925495418,105.7851147920829,66.93891241895042,3.2368087924598705,213.02476136290625,Poor,7,1,1,2019,1,0
2019-01-01 07:00:00,Gurgaon,28.4595,77.0266,0.6654613639035809,42.5436888193771,46.575442481030265,82.0427549163219,54.94932238874329,2.9265415587839807,197.7691458242793,Moderate,7,1,1,2019,1,0
2019-01-01 07:00:00,Noida,28.5355,77.391,0.7713114481259375,19.685088742268032,21.977986110110592,59.10513580545698,43.18725152886807,5.692115752915679,139.54689506789694,Moderate,7,1,1,2019,1,0
2019-01-01 08:00:00,Delhi,28.7041,77.1025,0.6093871686020533,30.49306762662388,41.55403262132481,151.4154649564769,100.62472417075816,2.679026923800254,248.12892308321113,Poor,8,1,1,2019,1,0
2019-01-01 08:00:00,Faridabad,28.4089,77.3178,0.7832436074335329,24.2016567926924,55.174925484971546,67.66287783079818,42.3604157387788,6.466359549695256,135.45405790695506,Moderate,8,1,1,2019,1,0
2019-01-01 08:00:00,Ghaziabad,28.6692,77.4538,0.6693071490875163,43.72141948002336,49.28948300466136,120.73286088082084,79.3866095614,11.128833578414577,225.99657206924843,Poor,8,1,1,2019,1,0
2019-01-01 08:00:00,Gurgaon,28.4595,77.0266,1.240097074418048,42.48533083105431,80.35292260983324,58.67801306670651,40.00893040166659,9.41606900869801,123.81420548824963,Moderate,8,1,1,2019,1,0
2019-01-01 08:00:00,Noida,28.5355,77.391,0.2901004200891793,39.90001719665777,52.42303009917796,140.41638528367545,88.10741860862849,8.42940588014706,235.08457307636021,Poor,8,1,1,2019,1,0
2019-01-01 09:00:00,Delhi,28.7041,77.1025,0.4966335037745302,38.36183617745052,34.76202173625768,78.78960638647845,56.91682911348145,4.3394479848348055,202.58069560247014,Poor,9,1,1,2019,1,0
2019-01-01 09:00:00,Faridabad,28.4089,77.3178,1.0384038012906434,32.62400558112859,66.48346971950377,107.3891187882172,74.69812638455552,5.445175479753921,221.11067907443154,Poor,9,1,1,2019,1,0
2019-01-01 09:00:00,Ghaziabad,28.6692,77.4538,0.6915833181826652,34.70222531717462,46.17384077633113,74.81336880056783,45.09165226128248,4.19846189051836,148.9736786933483,Moderate,9,1,1,2019,1,0
2019-01-01 09:00:00,Gurgaon,28.4595,77.0266,0.4801808890990774,28.173208837136706,38.45890548430828,119.1492426326179,70.35219125166066,7.861920446592861,216.581757199099,Poor,9,1,1,2019,1,0
2019-01-01 09:00:00,Noida,28.5355,77.391,1.0827425918742923,18.98962295536064,40.69753653896987,94.0841500210033,57.61212001881496,8.346082899103761,203.30526191434402,Poor,9,1,1,2019,1,0
2019-01-01 10:00:00,Delhi,28.7041,77.1025,0.5773364235315626,25.96304601580926,48.05896292327394,95.9048138316622,68.61600064689293,2.712229693945564,214.77246383202527,Poor,10,1,1,2019,1,0
2019-01-01 10:00:00,Faridabad,28.4089,77.3178,0.7950496602177183,52.02561656893872,47.95509618055173,81.24027406262539,53.99002986094293,7.39030727637934,193.02064781166752,Moderate,10,1,1,2019,1,0
2019-01-01 10:00:00,Ghaziabad,28.6692,77.4538,0.5663009169451871,15.661265933130451,55.40518871294088,33.96459956397362,23.96253492033103,2.370221311760282,76.0497526109496,Satisfactory,10,1,1,2019,1,0
2019-01-01 10:00:00,Gurgaon,28.4595,77.0266,0.8117769584848685,24.300479207900896,56.3893854452926,94.06628231325752,60.49433875264806,6.13386674411348,206.30883722644379,Poor,10,1,1,2019,1,0
2019-01-01 10:00:00,Noida,28.5355,77.391,0.6937278391512822,33.92287683780327,36.57252712130499,69.74629629649431,51.30894985280812,9.70696845543854,179.7493017714002,Moderate,10,1,1,2019,1,0
2019-01-01 11:00:00,Delhi,28.7041,77.1025,0.3839996419786536,19.041983553117525,29.93396467699933,61.83547287963856,35.97728358685442,7.9108002833504,103.85755375492938,Moderate,11,1,1,2019,1,0
2019-01-01 11:00:00,Faridabad,28.4089,77.3178,0.6746995274885399,39.3052327570538,31.683572411462883,92.04674706191211,56.081352176020594,5.655360287854217,201.71004068869516,Poor,11,1,1,2019,1,0
2019-01-01 11:00:00,Ghaziabad,28.6692,77.4538,0.2790724671139853,35.864322002666114,55.65299053981039,51.4579713668629,50.39463715694311,3.56598272875342,175.22345392686842,Moderate,11,1,1,2019,1,0
2019-01-01 11:00:00,Gurgaon,28.4595,77.0266,0.1886233295248954,26.36201282104989,47.51078392557924,81.789451043208,66.21224421855185,8.125662131273016,212.2674966067014,Poor,11,1,1,2019,1,0
2019-01-01 11:00:00,Noida,28.5355,77.391,0.7828175943882371,39.99760528284652,57.10329567337434,51.56795799969729,35.906737415451495,6.568059215294928,103.5083502064849,Moderate,11,1,1,2019,1,0
2019-01-01 12:00:00,Delhi,28.7041,77.1025,0.3785674368233027,22.13292002638128,16.812697493054092,124.98920515142277,85.02712001808682,4.682174014258922,231.8745777030589,Poor,12,1,1,2019,1,0
2019-01-01 12:00:00,Faridabad,28.4089,77.3178,0.4740131754695182,42.42152680297413,49.569864111747634,100.9720465720922,59.64496687035365,5.888340154994995,205.42370231752645,Poor,12,1,1,2019,1,0
2019-01-01 12:00:00,Ghaziabad,28.6692,77.4538,0.8745467648726523,21.53287585709387,51.35188524307157,94.6473603101922,75.64352718470482,5.475068772848686,222.09588622406082,Poor,12,1,1,2019,1,0
2019-01-01 12:00:00,Gurgaon,28.4595,77.0266,0.4596087229293006,15.495670098955852,35.337202675207166,91.3036800382552,53.66132559317757,5.049858481907541,191.393561686229,Moderate,12,1,1,2019,1,0
2019-01-01 12:00:00,Noida,28.5355,77.391,0.791177355404136,14.18577038471799,52.00906128808211,96.71267286363975,63.52829694019864,3.852123431051065,209.47054102189122,Poor,12,1,1,2019,1,0
2019-01-01 13:00:00,Delhi,28.7041,77.1025,0.2828086400524562,41.4330676058432,42.91186284052836,104.73158937190225,74.88530389621786,3.664341923939321,221.30573774447967,Poor,13,1,1,2019,1,0
2019-01-01 13:00:00,Faridabad,28.4089,77.3178,0.3263828491203437,34.114044339231306,16.63434569338154,96.6083686776006,55.14112198401242,8.302883739302096,198.7185538208615,Moderate,13,1,1,2019,1,0
2019-01-01 13:00:00,Ghaziabad,28.6692,77.4538,0.3725648755437231,30.209537377882132,21.99427497959937,65.44257326108475,55.635053489932574,5.635103323687363,201.24495047898236,Poor,13,1,1,2019,1,0
2019-01-01 13:00:00,Gurgaon,28.4595,77.0266,0.3079401280924945,19.100098838471684,8.507873724517003,73.79744407052728,41.3244314308792,5.265811927812399,130.32593558285205,Moderate,13,1,1,2019,1,0
2019-01-01 13:00:00,Noida,28.5355,77.391,0.5375966500345654,22.08864457039358,16.36921880016998,86.92647367568469,64.09222820268427,6.318164924425718,210.05821675858675,Poor,13,1,1,2019,1,0
2019-01-01 14:00:00,Delhi,28.7041,77.1025,0.5267951969298879,10.715175194134371,17.02234535948349,95.75408414517864,57.5648449434544,3.19525065088474,203.25599630949458,Poor,14,1,1,2019,1,0
2019-01-01 14:00:00,Faridabad,28.4089,77.3178,0.4749743726167066,3.0981110019036264,48.52257010953872,83.96342806304504,55.70269801513415,4.768070525017189,201.31544319471874,Poor,14,1,1,2019,1,0
2019-01-01 14:00:00,Ghaziabad,28.6692,77.4538,0.6951388282968439,14.058212047766668,13.89013493045427,89.38227285101652,69.51893063102982,5.683337751113855,215.71341192075738,Poor,14,1,1,2019,1,0
2019-01-01 14:00:00,Gurgaon,28.4595,77.0266,0.5471864675578256,15.048678207977542,18.19066239099714,117.8823909401342,79.14560553749432,7.755297249673903,225.7454205074941,Poor,14,1,1,2019,1,0
2019-01-01 14:00:00,Noida,28.5355,77.391,0.4793043731411185,7.533238367693444,15.919220094810385,46.43384804895194,35.68240205903768,6.68805678718966,102.39789019223652,Moderate,14,1,1,2019,1,0
2019-01-01 15:00:00,Delhi,28.7041,77.1025,0.4854940527232994,9.66722959067508,10.560656850636034,91.11567670310995,64.21224074558938,4.498388829735518,210.18328246119316,Poor,15,1,1,2019,1,0
